Name,temp_rmse,alpha,beta,mu,gamma,a_d,b_d,a_w,b_w
pe_basin_1_0008,3.2450713488262424,16.539999999999996,6.360000000000003,3.0999999999999996,0.1700000000000001,0.6177322760234482,0.14458239668895942,271.76182023479896,0.3362077110209145
pe_basin_1_0009,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000004,0.6517383618134848,0.14,271.29681192716515,0.3411005753407185
pe_basin_1_0010,3.245021770562827,16.54,6.3601816738634085,3.1000000000000005,0.17000000000000004,0.6259632334696767,0.14081354811593813,270.9053859111393,0.3364284086072589
pe_basin_1_0011,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000004,0.4564333298322818,0.19131119985546122,257.18772470546816,0.3903586350137021
pe_basin_1_0012,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000004,0.6381779865568541,0.140647191491132,271.3290952040688,0.3366463752334903
pe_basin_1_0013,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000004,0.6392223014596533,0.14062562233483267,271.30051091207804,0.3366194407976988
pe_basin_1_0014,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000004,0.6367030471832208,0.1404447683156443,270.52774440944347,0.3366005165241345
pe_basin_1_0015,3.245071348826244,16.54,6.360000000000002,3.0999999999999996,0.17000000000000004,0.6348346466038883,0.1406709085975795,271.3209105543528,0.33665338856486116
pe_basin_1_0016,3.245071348826243,16.539999999999996,6.36,3.0999999999999996,0.17000000000000004,0.637653989290395,0.14066506567501205,271.37292318965444,0.33664282043632876
pe_basin_1_0017,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000004,0.6518757051913238,0.14,271.29720417459066,0.34094136508548234
pe_basin_1_0018,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000004,0.6344595910170954,0.14044929027284153,270.5658566825002,0.336601438679133
pe_basin_1_0019,3.245071348826244,16.54,6.360000000000001,3.0999999999999996,0.17000000000000004,0.6335989958597117,0.1406748973027627,271.32866068112526,0.3366560950859763
